id,orderId,variantId,quantity
14877a34-139a-4869-8325-44f74176e745,352359c4-9248-4fbb-8169-9f9a3dbf1eb2,201f3f92-3c71-4f6a-aa46-03be75af415f,3
493dd803-9a54-4d30-923a-86ec3d6a5542,67aa6b9f-5cd3-4851-bd57-f4afe29ea381,cf9d26cc-7c2b-4c08-a071-bdd86317faf9,2
6977b076-daa1-46fe-a616-43974a7e3f8f,7ff35a26-99df-4ed7-a878-3812fd978b8b,c8180d81-ab58-47a5-b62b-dee2362b147a,3
c05bb04e-cb3b-4bb4-b3f2-f7730c3a9401,798a71bc-57a9-4163-9e81-b677f8f5f6ae,099c2be8-a55f-4481-8a79-bb81a6f79a9f,1
f8225cc6-793b-4b14-a987-949ed356c5bf,1708bd4a-a819-47a9-bc2b-87cf9cbfa512,3f4b5184-7e9d-4038-927e-23701dfadfdc,1
6f633279-c4d9-47b8-9820-9027407fded4,d13075c1-5b6a-44aa-8bba-a41b1b18a7e2,ebda6ffc-b8fc-4e43-9c0b-b3ecb89c40f8,1
dd109640-5762-4ac6-9566-2515aee7107a,64492d60-d2e6-4719-8ca1-822854560e44,a0fad330-fd48-4734-8c27-0c17efc1525b,2
86422d6c-3590-4f3a-a640-bcad72052c7a,ff0f3ec1-7492-4e69-bdb6-87cdcb516ac6,149e3c64-911a-4737-b40e-eb3528f3bc8b,2
e3491837-fa9d-45dc-85f7-d17eaf0e1240,10d4eca1-5170-4a9f-bcb4-8018af43bbab,2c4aba23-cf91-435d-8953-ef44f1097dd5,2
b3fe5523-1d34-417a-b239-dec5dcc8d642,b7c4e257-9012-49dc-85a0-07faf1638690,501c7126-f743-4a9b-b694-515bfba7c037,1
35c2bc51-8fc3-40ab-80f2-a767c039682b,84ef987e-f7c0-4e4f-9b41-42e460382211,76b6ed8f-ad78-4e41-8256-3c4955941344,3
503d7510-301d-46cd-8658-11104b29adf1,cc748dd8-7db4-4cde-896d-bf023604021a,cf9d26cc-7c2b-4c08-a071-bdd86317faf9,1
dd474eba-bab1-44cc-8d24-e029a74512e9,4a10c9bf-e59a-43c0-b4b1-3a43e707496c,abd0f15c-e7b3-418e-9768-9ed32cd3fa90,1
4f9846f0-f928-4b7a-8ebc-29d681be0a53,de7bbf11-7a2a-4075-924b-e96d36d85d2c,4234721c-5fb1-4303-9fc0-37e8a8e6999d,2
4ee6a3bb-b534-422b-86c5-5f2ccd33cdf8,eb2da152-0ac6-42b3-83c9-448b93b9e54f,6a800f33-c65d-4b09-aebc-67ef70b47578,3
47c3d392-ab71-499f-aa0c-fdf85aa63116,a344af41-5b5b-4349-869a-eabdaa8f1985,4cab4f2e-2fd3-4fcf-a479-06819c075afb,2
0ae47fad-1931-45db-a6fe-02a984ac4a4d,cff9f420-a557-45fa-a91e-63c09c9ef93c,c8180d81-ab58-47a5-b62b-dee2362b147a,2
e35bcc8f-c33f-4fca-b7de-115ad160dbfe,4dee598a-85f7-4bb6-a4a7-0eba06baeb88,69a4a524-1dc3-4a38-b182-fae0426d7754,2
7124030a-46b9-4830-bfec-f43208187197,6a1b8e9e-29a8-4823-a4c7-0b77dde8ec06,69a4a524-1dc3-4a38-b182-fae0426d7754,3
502e6465-662e-46c3-aab7-39165ead746c,367804e4-10a7-4ed4-8caa-71cad76cdb3b,5eeda2b8-169c-4573-a595-c3bee605b184,2
e786cae8-39bc-4f48-bb5d-a00dc9c62278,f6688b53-8431-492d-a8ec-bb33630d5bb1,9e54eb37-0d17-4465-b41a-63a1442efafc,3
be6f8c31-b353-4607-9d84-15df67a0aa4e,b40a1a7d-0a08-427e-ab9a-39b7bfa95d80,4d0cd76b-5992-4b08-a556-68b0b5b4fdd9,1
838734df-410a-490b-bafc-461b63d7226f,20e5b54d-7d90-4567-8447-530e66447349,9e16a8e0-d43b-4884-9bbf-e09ef9b696d6,3
b6004b17-e421-457b-a356-85e094822dd0,92b2a63a-912b-4b21-967d-f5efa809b70b,47dba4b0-084d-4ae4-9dd8-4e9f14c83daa,2
88b162e0-9028-42a7-8a69-18c635b754c8,8cd1609d-3fda-443d-9f0e-c2c7c715875e,a115ba3e-04dd-491b-b592-cda021c6f8bf,3
85e854fe-36b7-4fac-b304-d52786740126,8a47c089-c10a-48dc-a371-d309f8407af0,03ff807e-db97-4d2d-bd8b-a41da80edb53,3
18e0c970-9aae-4581-a017-01d6b7e7bf83,2e1e16d9-0a83-458b-9448-c4d798ffa1ba,7d0ef134-f9d0-4cb6-a63e-dc4e440c1be0,1
23895f0d-27e1-4bbf-b39d-f57f64caeb43,323b30e0-6f03-4099-8a4b-78195cd59025,84accc98-e179-4c3b-8592-97b7b3aa2807,3
776eb809-85c2-483b-8259-313e3ffd8d9d,3f442776-604e-4d42-b864-9273e5835c0b,0e6e60de-7e9a-4771-aabe-b57a5fd99cec,2
dadd6d84-f0b5-4d0b-b036-99c785c28c67,92cfa99a-241b-4924-a9d8-b48f344a9191,f49b6c7f-1859-49eb-ae36-7fcd89943378,1
479f01eb-7d71-4a57-bf17-13aec4bb98ef,8e29de95-9960-4b13-8d98-762b3ba8c455,ab508650-43e1-454b-a19c-22bcbcfec332,1
75471d08-ed74-4204-85e6-40bee6711f85,a92356b8-7846-42c3-92aa-ef530b56a9eb,2f95b2ac-04f2-4290-b8b5-60005c4601a1,2
e6323436-ac2d-4c6b-bee0-5dc3839e3af2,89a03ca6-a2f6-48d6-bda2-c6df8ab1d311,a5a8e64d-fd52-486d-a565-116fb17b05a2,2
6599392a-7bab-4f7c-bc6b-dc698dcdddf7,3e65bd90-614d-43e9-a728-30855fb44de4,f8a8360e-c112-4407-b885-68cbc93c68be,1
fb29045c-23fe-44ba-8454-40381a2b1f53,2fd7a012-ac7b-49af-afa1-78296e13128f,e5c1063d-fa0a-42f7-b758-8cabd1837163,2
5b84e460-75dc-4aaf-a9fd-395d4ba4fffe,d999b927-3bb9-4405-80a3-ac430b951aa8,4d0cd76b-5992-4b08-a556-68b0b5b4fdd9,1
4a5851d3-0b20-49d7-bb43-92ca05a9dc88,2a3df047-eea1-49aa-aa9f-a42e16711af1,4be59bae-064c-4bec-826e-c96ab2c9d6a9,2
7d7bd8e3-28bf-4c86-98ad-1921951fc649,f21a09e9-50d9-4c5d-aae2-39957121f8f3,d529b89e-02c4-4134-9305-f716c71b9988,1
3472c8ab-9d9a-432b-a5d7-43c43293efcd,0578deb9-90e7-428a-af95-193fb30464f7,4234721c-5fb1-4303-9fc0-37e8a8e6999d,1
44190b25-2999-4905-8814-ec2fe644cd72,34451234-1a38-4714-a05b-487059c8503e,51358305-7e5c-4635-a7f4-38dfd14c6e5a,3
fcabf44b-aed9-4de8-8330-6b5aeaabd491,9431a5ae-e25b-4ea3-9f6a-b7507cd70f43,bdfa8e9f-9331-43ce-9d64-61e229f56cee,1
4d8fff62-8fb2-499c-95a8-754368fdd611,fcbcccd5-706c-450f-a85e-b252582110f0,abd0f15c-e7b3-418e-9768-9ed32cd3fa90,2
b54275d8-558e-48a0-bb01-740c929e82fc,c6ba97b9-d83a-4119-b6ae-95b595277d00,cab10f6d-a2c3-476b-96be-1839a7917e49,1
bb523702-32a0-47fb-955a-7dcd686cc7a4,664e2454-af29-464c-b8b9-a5f4c989dcaf,9cf97cca-0ea5-4aeb-b239-6676eb8aa407,1
2f2605c3-177a-4e05-a28c-277676d8a342,41d57920-b6dc-4dbb-9083-4818d78bc061,ddc0e2b8-e408-47b9-bb1a-96d00fbd886b,3
f86dcc64-0356-423e-85da-3d4e5fd57979,ae2c32e1-daf1-4044-91dc-d622305dd87d,6f83b480-ecd2-4d88-827e-b2103d9dfa59,2
2954ea1c-354e-4d7e-a0e7-84b9faee93d1,8f5ee828-baaa-4d98-9dfc-5353a0c10a8c,3f4b5184-7e9d-4038-927e-23701dfadfdc,3
e4b19abe-7cd5-4408-8668-8f726cb61ae6,64bfbd6d-31ef-457c-807b-a497e46b5f0a,c8180d81-ab58-47a5-b62b-dee2362b147a,1
5b56f15c-2661-46e1-90f2-f78c8c898804,a249b9fb-aaee-4f57-977c-a3325f7081ae,10e149fc-0348-494b-81bc-1505cca06736,1
893bb65f-c6ca-401a-8760-bdf63929d387,dd274b90-d1ff-46d4-9996-215c7712c671,328e4a9b-959b-4a03-afab-211794fad351,3
047368b7-0d3d-4f7d-beb2-102a2eb02870,76d47844-d83f-4410-844a-980e1739eeb9,76b6ed8f-ad78-4e41-8256-3c4955941344,3
7355deb5-e1a1-451f-a1f9-2adff0359809,42d05326-075e-4315-bec9-61b51675be8f,0db4820a-805a-4ee9-b345-b2bba8971d91,2
5d758d00-49ca-438b-ac1c-70ec8bfe98c4,0239855a-08a9-4985-a6a5-644ffea86d4a,65a6a4f8-b5db-4c02-a28c-b814600e35a9,1
8ff15d42-0fab-4ccd-beb4-15cc77e61c81,f6613b79-d694-460a-adbc-ca3b3bc1adf0,501c7126-f743-4a9b-b694-515bfba7c037,2
47f48b0e-4e9e-42b7-b377-c6e7b35471e9,00953f48-0e0c-468b-a0cb-a3bb30def6ba,9d0f1335-3fad-425d-85eb-07867ee177b2,3
5c94cdb1-1ddd-49f9-b64c-0f3ca23b1f9c,308ffff0-07a2-4564-87cf-0d6d6413d701,4c730fcb-7a34-4b0f-9e0e-3202214c49eb,1
cdd03e1f-76a2-40a3-8548-e0b8ae05b994,dc538800-fa1e-4824-9158-edf568e03018,49c05dbc-ef8f-4d2c-b5be-2c5f9d057c8f,3
4541ae0b-e7db-4b17-9858-458c2a8a2389,2665fe50-ab17-4e25-be05-202b9d20074c,984ace7a-e291-4c9b-8a8e-2d2ded4e1d24,2
60b34c32-8611-4469-a681-e9e3a1ecc4e6,619fb492-47d9-401c-8b29-b3994a6bcba6,eb6cc66f-3a64-4979-a57f-f2dd893bb05c,3
48c588c4-bb6e-4b45-8f48-43378b64c943,325dfb48-09aa-4b6f-a02a-b5fc28d682f4,a115ba3e-04dd-491b-b592-cda021c6f8bf,3
cb67ada2-cde4-4dc4-8e25-fb9fb8b4ab1d,be1e9bdd-8fc7-40f7-8a47-471d25e9fae1,a6965682-ac74-4da2-bc29-4b81e62e8a18,1
b3541258-79e1-4114-9004-a6ff963606f5,5ee443a0-2568-433d-b2ed-78df4ec57cdf,5901502d-429e-4c41-914b-dc73b783f787,3
29f33f89-f734-4460-81f8-bf404f26282b,7262a621-8c25-4ac4-b938-10db0c2d3044,4c730fcb-7a34-4b0f-9e0e-3202214c49eb,1
e16c96c7-40cd-4667-93c3-ce614c534b54,08cb7b28-28ca-4cd4-8d8c-c874826e3401,12fd588e-17ff-4b8d-a866-9934a6861df8,1
fd05a888-281e-475e-a077-1ec4a0a9eb6a,428cd636-b1f1-420c-a079-e54c12a12341,a5a8e64d-fd52-486d-a565-116fb17b05a2,2
b4a830a7-68a2-4e71-9090-af4f527c8ba9,548d55dc-15f3-43e3-aa4c-e945eb005d48,84accc98-e179-4c3b-8592-97b7b3aa2807,1
26eedfb5-6fa3-48b7-868a-95c5d9de1ca5,a355ed74-7086-4a05-8ec5-640e9a43b30f,ddc0e2b8-e408-47b9-bb1a-96d00fbd886b,3
6b9a1dca-7458-42db-94c0-d49e500235cb,e843e66e-c857-4c90-9909-d4e145b3d102,8a9db4de-8fa9-47e6-88a7-bcd803ea650c,3
7e152f4d-58a7-4d1f-a129-1d45c0eae778,353192f1-ffb7-45b8-9a21-cd1a0b4117e4,308a3547-4187-458e-8868-3df5f39bb3d9,1
16df7442-1360-4610-9908-cde1d8d2d0c9,613a9016-64ed-4623-9c0c-7b73e8989617,9bb6c04f-be4a-4c42-8291-0226b0c82f62,2
39d6c14f-6466-45e3-aedf-e6ca15b558c6,7c284ad8-fd95-49bb-bd0c-2cf36b00ad31,4cab4f2e-2fd3-4fcf-a479-06819c075afb,2
eca62686-7f83-4548-ba95-d626623f545a,87e36a97-fbab-45cf-97dc-97fd2e22a7aa,4d0cd76b-5992-4b08-a556-68b0b5b4fdd9,2
d47abbdd-3625-4d87-b68c-0dc9651f86d6,1a9bb206-a1cf-4837-8aff-fb47c9ee7f4f,eb6cc66f-3a64-4979-a57f-f2dd893bb05c,1
9ebf078a-12a2-4b90-a65c-9b4da3d2e30b,69a54a00-3f4d-4a51-ad57-c164c0c0305f,db465b3b-77f2-4707-b61a-f5f13cbe281f,2
aa08a10f-9e3e-496a-b11c-838baa6876b2,3bbe5195-1141-460a-822c-ae2e728941d0,5eeda2b8-169c-4573-a595-c3bee605b184,2
5607f7fc-05d3-4879-b42d-feaaab73e386,bb55bb87-62ca-4677-b5f4-477686120da4,6f83b480-ecd2-4d88-827e-b2103d9dfa59,2
da6de99f-1b1b-47dc-b418-f3f56f315e37,723159d4-16ef-405f-811f-d75e4b9b07b1,29874687-7995-44c2-b211-471d32059600,2
a90a558b-099e-43e5-9e03-da4618903b3b,5404bf78-9a62-468e-8421-a153e0c042e2,d1536aeb-f6dd-45f0-95dc-2de377b9b782,1
30a85ad1-7946-4a2f-87d2-6d87c610d32d,c47b6978-d257-4de6-924c-65ba87ecb3b6,fc5a19a0-7f0d-46f4-bcd8-0530c5229059,3
5ccba327-d316-423a-a905-6378468f9758,f41ef0a2-1a10-4d7a-84bd-7fafe7cdaa2f,fc5a19a0-7f0d-46f4-bcd8-0530c5229059,1
f2341a6e-6cab-4752-ae4d-bcc7a9c18aa0,8ae78b10-9477-4f71-9fca-0dc3d6e6442a,c07d6aef-b48a-412e-be5c-fa42445974fe,1
67e5055c-fa8c-4a6c-b79d-2ad345447a47,adeeedd7-43d4-4020-96a8-140b67ceafbd,76b6ed8f-ad78-4e41-8256-3c4955941344,2
538f2c07-c85f-470b-a4e9-99fe41cd0e48,a9bb2733-cc90-4394-ae95-64593558b9a8,ced41916-f2ee-48b9-b5e6-99ecf108f0e5,2
fed91221-68da-4c58-a6a8-59032f8ce42b,3c85b1b6-303d-4b12-aeaf-85fc203dbadb,5838a2be-c776-4dec-9ead-1fef76ac167d,3
a5e54f64-c1f5-4c74-83ad-c62a0b9b81a4,a384a5e7-7de4-43b2-a506-0fb9b90f74ca,31c3597a-7ce7-4017-b2ef-61485fd9a7cc,2
bf2d5cc4-c2c1-446a-8fdf-8a54570eeb52,d6d3df85-0897-40ee-be68-d6b8bf41fbaf,d93a6ed4-3d12-4965-8f59-2ae4df5197c3,2
bbab3a12-e21c-4bdd-a1d1-ee6c431707c5,9424dcec-1a81-46e5-acf2-ab089d2a7a46,5aaf174f-0a76-403a-b3c0-6dffe99b13c9,3
fe58bb84-3643-4409-9003-01ecaaa0b774,5dab3260-38bf-402c-8c98-b561d72070d2,fb6d977b-8e59-42f5-bb61-daf7c3258b02,2
9ecc1be2-da21-43f7-996e-cda434038e73,c25aa818-7cd5-4212-971e-0d4d8b3e3c02,d06d178d-08da-4f87-9349-ec16221f5486,3
538c65d5-6593-4b71-b338-f29c11bee556,b0869b04-1264-4f6c-bf2a-8fdf1f23e80c,86be4786-7b39-4daa-a6a4-df3136ee40d8,2
4fd47472-cbbd-4d48-acc3-7e22cdf6eae8,fe517c35-1247-4d73-8228-b65500b362f9,9e54eb37-0d17-4465-b41a-63a1442efafc,1
1bef83ef-4db9-4dad-a7da-387d87cd599a,72162bc2-bef3-4a61-872c-1785f6fc9e17,57194cda-5324-44a3-b5a3-64a011c2aee5,2
d0d75982-cdf4-49a6-a2d2-6de322150688,9c424fa7-8083-4c08-97cf-af415bedf638,72b897cc-33d8-4aaa-82fd-70b898ca966d,2
6a03150b-7793-42f7-9182-96fd8fb44d85,16dc62f5-fc2b-4176-a2be-b3b34c12614b,02d7b992-f1fc-4a88-b765-a595642d8241,2
93372169-8648-41e4-ad6d-82a456b7b579,7abaad5f-8b59-4552-9ee8-fa410010765a,672c4582-ec94-4606-b4f3-22e75db33fc4,2
4a6fad59-f130-496d-bff2-1615ada7b9a9,42087766-f22c-4142-b11b-b1248325ee2a,cf9d26cc-7c2b-4c08-a071-bdd86317faf9,3
5e118470-d025-4703-b159-b36ef7a803f8,ec353b10-be17-43a0-ae60-74d9348ee410,979d0be0-8b4b-4268-ba6f-f0ab57e20bc5,2
cbeb462a-0e41-442d-ace3-82e4fa56fc3e,d7d7cc43-e03a-4867-a7da-3c7721a1ee8c,29874687-7995-44c2-b211-471d32059600,1
6de5dac6-3594-41a8-b5f3-5d87faa51348,1918fc46-1ba3-41d6-a83a-b6144fe13e50,ee4c6ad2-6ea2-406a-bafc-d25b9b39a038,1
fb1dc892-f674-4d71-8357-0e222a0de25c,485c807a-6a6f-436a-b795-81bed37d146d,9d0f1335-3fad-425d-85eb-07867ee177b2,3
fa9c38f8-1051-40d8-be71-9e76615ee620,1f03738a-5291-42fd-b977-5205de780fea,a9bb8177-95fe-4c69-937b-860308b4bbc7,3
22c874a1-ae97-4f1c-9112-95767bb2b8c8,504e17d6-d3ac-47fa-99d8-7c3068f17af4,a0fad330-fd48-4734-8c27-0c17efc1525b,1
2e16116a-4f81-4666-8977-a91b509436d6,c73a5213-efaa-417e-a216-6adef77027c7,f4d55996-c77c-4a03-95e7-08ad380f8a34,3
3f381da1-3430-4ea1-9777-b25b54060e8d,e875cdbc-c838-40bf-a68e-d4f6790cb7a2,099c2be8-a55f-4481-8a79-bb81a6f79a9f,2
12e1019e-e668-431f-8cd5-1e168b4755e3,f5148797-7268-4028-94ad-a5c9088ec99e,d1536aeb-f6dd-45f0-95dc-2de377b9b782,2
859914bd-6689-47a9-a9e5-bd67ccff3487,2900244c-6eaa-49c3-b113-f4f5202ed94b,9cf97cca-0ea5-4aeb-b239-6676eb8aa407,2
d9e6ab89-94e6-4af7-adeb-d725302b488f,630f12cf-7561-46e5-a06a-0bab06a0a048,22549d4a-d0e1-4df1-b490-87a9d009ad62,1
71812ad9-62c8-40b5-8575-971c7afea9e2,570a270a-bec7-42bd-8b41-46ebde13ea19,6bfc4954-1150-4d81-8a09-5eeef09a779c,1
e0bca729-f4b4-4460-856a-06b3380e71c8,c0dd9024-d0ca-45e6-9bee-8eab186ec154,e507b70e-af85-427e-acff-20a536bc872a,2
9c3551c2-9e03-4c12-821b-e2d9a45097df,982a7aa3-c874-423e-9db8-d604d0259a14,149e3c64-911a-4737-b40e-eb3528f3bc8b,2
2725a402-ed9c-455e-bbc7-8805fe27a344,7f29a882-cdf3-4e73-ad99-d1834bdcb708,c3e37844-7894-42ba-9f15-6b3aca70d66b,3
c2d2c262-8451-49d7-a45a-021948354506,a24659c1-0040-49a4-bdfe-cf70b93efea0,22549d4a-d0e1-4df1-b490-87a9d009ad62,2
7e988f35-8abb-43fd-9c23-7dc1ffdc5991,0d4f1ad8-6ec9-488c-b434-2b1443e0eddc,7afa640d-5d5c-4e34-b1fe-54e159fbd787,2
681b2917-3717-4437-920f-659bfa395962,ff5a5424-7ac6-4354-8d11-1c5cb82f8a42,a115ba3e-04dd-491b-b592-cda021c6f8bf,3
2280a8fd-d831-4f12-9718-a622e007d537,ed5a647f-1d87-4d64-9e6b-a9f03a882f52,37813597-40f6-466a-9ca1-1b681671c985,3
7456a3bc-44d0-4573-aeeb-a5690bcf3bb4,f367ea96-82d3-48cd-b322-f7470e0da350,328e4a9b-959b-4a03-afab-211794fad351,3
34b2ab2e-34c8-4483-bd56-2e2e7745f9a4,e0499847-6474-4dea-96e7-5fb7dfc6da53,9cf97cca-0ea5-4aeb-b239-6676eb8aa407,3
666df5de-8cdb-4351-a8e9-ab4b4b1d36fa,13a404b3-fd5a-4d85-b158-20556a6f7b84,9bb6c04f-be4a-4c42-8291-0226b0c82f62,3
5ec1ebdd-df2f-49e2-aa0d-d329f1c90e18,bfbac501-1e5c-441c-a3ef-a47ef8b029bc,03ff807e-db97-4d2d-bd8b-a41da80edb53,1
272e6c44-0534-49b3-8c6c-f92c1072536f,2acd5123-ef1b-40b7-a8f1-cbd292b6cc20,cf9d26cc-7c2b-4c08-a071-bdd86317faf9,1
85cd7fa9-ddf0-4875-a17d-607d4c1f3b25,270c48a7-e115-4196-9dd9-a46e13c3d8c4,02d7b992-f1fc-4a88-b765-a595642d8241,1
e96bcf16-4184-4a93-b6b0-ad9ce5b6c926,a7ad0499-20a7-4ffa-862e-9f5477acd21b,984ace7a-e291-4c9b-8a8e-2d2ded4e1d24,3
e73913ce-07a6-4647-bfb4-7d8064e80a16,dbe219e7-b2c8-46fa-a3ae-d0712aae1395,76b6ed8f-ad78-4e41-8256-3c4955941344,3
a0973a06-9c53-42f9-94d4-f7febd97d92a,1c60e489-c682-4b89-b558-b8d697eefc60,f49b6c7f-1859-49eb-ae36-7fcd89943378,1
d1f4ae8f-a6b1-4861-8b7d-b7396164474b,18377fa5-f249-425a-92f1-87477f44ef7d,ab508650-43e1-454b-a19c-22bcbcfec332,3
a1679e84-f8f3-404e-a1d5-a2f0fd404381,3fda976d-6709-4d3c-847e-e2fe296a6316,caaf0fe3-421e-49d9-a006-aede18cefb11,3
75293700-cc24-41c4-8b59-76a3ad768747,4dc55d15-0715-4dfe-92fc-574c88605de5,279c2203-7292-4fbb-8cf8-f44891441846,3
701b7fea-d6c4-4c90-93f0-3c3fd3bd5f72,c638802e-56e0-47fa-ba1e-6d16faacdee9,88c377f5-4b2d-48eb-8c80-75c3a8171ae7,1
ed69b0fc-c191-41f7-b779-6f26236faec5,1c2ab9da-c6a3-415d-8f62-3aa506e322a9,db465b3b-77f2-4707-b61a-f5f13cbe281f,2
7c8dec17-02e0-4893-9f3a-0eda2d21e08e,19e0c907-6ec5-4820-bbcb-aff665a47eaf,36448613-605d-4b93-a5d3-5ef29922209f,1
142e5f11-3018-4fba-8d6f-9ca2d57ec10d,ac143976-6dce-47b7-b515-3d9f69f4e062,72b897cc-33d8-4aaa-82fd-70b898ca966d,3
1b1e7a05-5a33-4175-a6e8-f200807f882a,ab8f8a84-a05e-4cd7-9d1e-e6d4a601a493,15a5dd8f-5d97-4ee9-9a38-ff2591136343,1
2654d9b1-6073-4eb0-a7aa-1ec67d029452,dcbb2fb5-94fa-451a-b542-3498b6aeff9a,37813597-40f6-466a-9ca1-1b681671c985,2
7dc35f66-4132-4f50-98be-c040772d9106,02457e32-be37-4a78-9d9a-2870d7d94e03,db465b3b-77f2-4707-b61a-f5f13cbe281f,1
f8d5e258-4656-48b8-a425-a11731f6fb1c,4a88f218-df6f-46b4-9de8-8548157c11a0,a6965682-ac74-4da2-bc29-4b81e62e8a18,1
f99f49a3-ecc8-4423-b6b2-a6520686c1e9,511e310f-44b0-45d4-bf67-97ffc5642a71,f8a8360e-c112-4407-b885-68cbc93c68be,1
b126154e-243a-4007-8289-7efc54a66314,c11c1d9e-7369-4379-a619-bfb27b1dcb20,d529b89e-02c4-4134-9305-f716c71b9988,3
ee7e3e91-556f-40b8-87f0-a20cdbcb21b5,4e772843-2c07-42a5-ba0f-2568bf800243,4230174e-e38a-4f36-93bb-49e047a5693d,2
cc4df66f-2e0a-445c-9214-bfea7dcf50ff,355e30ec-b380-47be-ae49-eebf4e5c5a5b,ccf72e42-613a-450c-824a-5dcc829d743b,1
1d0a3183-5a55-494f-bdb8-330b3e6aa615,cde34783-c5bb-455f-a315-87d6dffb6979,7cc02357-8ea8-4ffa-8887-3d54415021b6,1
1808ce58-4a46-4624-af6d-2506a4cb305d,7433a8b8-f15a-46d0-baf1-fbddceae1e09,29874687-7995-44c2-b211-471d32059600,3
acf0bc28-1b22-4688-82e7-c8e4d0e5ea40,ad5fae98-ef9b-4729-bf15-6e02159f57da,279c5d31-58f1-4527-85eb-ebd8a815aac3,2
acdc56aa-7749-4759-ac44-361cd14b88e7,575adf6f-94c7-428c-9254-6cad3cc01ad7,672c4582-ec94-4606-b4f3-22e75db33fc4,2
313c21b5-b5a6-4e42-a10e-bceaddbed35e,2e462774-62d2-49dd-9a71-cf30a41b28fb,9e54eb37-0d17-4465-b41a-63a1442efafc,1
9f7fffa8-d9c9-433e-af15-f0ea1065ce8f,945ffde3-3eb7-41d8-bd08-cd75b7b6c45b,e5c1063d-fa0a-42f7-b758-8cabd1837163,2
0513d7a0-b437-4880-a3cb-a50efb4beb39,d8fef78d-9d5f-4ff7-9a28-e79a32997294,5838a2be-c776-4dec-9ead-1fef76ac167d,3
33de04df-dcd9-4f02-a239-56a98b95efb8,836c79dc-bf78-439f-8103-77794db577ba,28518a57-6b50-4f94-bcc1-cae42336f5d7,2
95e400b6-c672-43c8-b6ad-1be2c6600b0c,3c6fb613-6a9c-4e17-a2a6-11cb27a6d500,4230174e-e38a-4f36-93bb-49e047a5693d,2
cdd07ce6-f96f-49ce-abc4-9205367ff59e,26414771-17a0-4c74-aa68-7d80355b223f,0b2601db-f7ee-4152-9117-82f4b3f88955,3
ef19c8b2-7d02-44f2-82a4-4a5a0676268b,7ffad3bb-3267-4aae-b046-5dc04eb0a5ca,ab508650-43e1-454b-a19c-22bcbcfec332,1
cccfb325-edcf-4202-adc8-cae308ac5999,217aa1c5-9236-4729-935a-c3682009b20e,34775c41-d73b-4918-b22a-0521835f678a,2
f3db4c20-37d3-4eb7-8d82-ee6fbed9a274,ffd9eb00-de4f-4b7a-be36-89d80d3c847f,0e6e60de-7e9a-4771-aabe-b57a5fd99cec,1
93d677d5-c229-440f-bc2d-41d39878b90e,ce138549-78a5-4140-94bb-8a95b3d39dab,a5a8e64d-fd52-486d-a565-116fb17b05a2,2
cad75bab-6740-4d02-8aa6-55a419887521,23cd7480-d985-4e3f-a97e-ebe67817b747,6049401f-ba02-4513-ad31-df49121e8ffd,3
8dcf4cde-5e3f-464e-947a-5b07e5148a79,1fb550ce-e6ae-43c4-a926-9b6c5674597b,149e3c64-911a-4737-b40e-eb3528f3bc8b,2
5ec5ab39-9ca6-42ba-9d4d-339f41185c00,72522f8a-6713-4250-b2bd-76b2354788d9,02d7b992-f1fc-4a88-b765-a595642d8241,1
e69f9492-0e3e-40cd-a138-bd0b05fdf57b,5eaf1ec2-7a32-4b84-94af-50c463502c41,e5c1063d-fa0a-42f7-b758-8cabd1837163,1
e9fa38e7-929a-4d02-a4c3-1182963dc1f1,8e0dc9dc-3002-4352-9933-927f911ccee1,84accc98-e179-4c3b-8592-97b7b3aa2807,3
2535edf8-5fd9-4ee0-ad9f-87fa237a239a,1e8eb489-0364-4e8c-99bb-470737b72920,20fe47ec-3e23-4947-8055-81e4099f33eb,2
1d9f1228-7a90-479f-bc29-3f9130092e23,7b310420-6ba4-496c-8a04-2d4b9227cd60,e0c71a05-519d-4c12-a76f-448ffc1cb9d3,1
d9304425-1c64-48ae-897f-ad128b52ebd9,51bbf0ac-50ce-4316-b7da-27094010c631,d0e563e7-a062-415f-8219-1d9931fcecf1,2
01ba8a6e-ea15-419f-8d9c-14cc85895d4f,0eaf8be9-122c-4444-8d64-ca8c402a8d7b,e36b1638-2e5f-4e00-b002-4260bbd5319c,2
a0d7aec8-00e2-4641-a311-5a6b842d4fd7,2921310e-7bf9-4978-8257-cab474a09450,28f23ead-ed12-4feb-9636-0777eb328182,2
8234e07b-2be9-4e56-8e89-eb11bd5ae350,818fbe3f-ca6f-452e-aba3-73905207518f,76b6ed8f-ad78-4e41-8256-3c4955941344,1
c84c6e53-2f2d-46fd-a08e-766f0e5fb9d6,d000f158-0a2e-468a-89f6-a847fbe5b4bf,a115ba3e-04dd-491b-b592-cda021c6f8bf,1
d8d22324-42ca-4f36-956a-55e15102dc4c,ce19b15b-d510-408d-802a-0a0667f78d2b,c07d6aef-b48a-412e-be5c-fa42445974fe,1
67d1b4b2-6dcf-4d77-b0ae-ed103acc1d42,d57594fa-22ca-4c86-b122-6e6ccf7e2b6b,a443ba7e-45fb-4dbc-b432-40fb172b9f29,1
0654e689-3c8e-4b84-8e3e-4ffe5b314c1b,69b7750f-ce53-48a5-a4c7-183d6b9b55e4,149e3c64-911a-4737-b40e-eb3528f3bc8b,3
